Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Kernel Time (ms),Transfer Time (ms),Executable
30,32,numbers_8388608.txt,6,33.4115,12.566,20.8456,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,7,33.3112,12.5431,20.768099999999997,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,8,32.6157,11.8122,20.8036,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,9,33.0777,11.8353,21.2424,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,10,32.6667,11.8227,20.844,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,1,34.3716,13.5534,20.8181,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,2,34.078,13.2566,20.8214,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,3,34.0696,13.2563,20.813299999999998,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,4,34.0821,13.2454,20.8367,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,5,32.0649,11.2673,20.797600000000003,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,6,32.0659,11.2471,20.8188,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,7,32.0407,11.2284,20.8122,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,8,32.1527,11.3093,20.8433,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,9,32.0604,11.2546,20.8059,CUDA_fft_v05.exe
31,128,numbers_8388608.txt,10,32.029,11.2461,20.782899999999998,CUDA_fft_v05.exe
32,32,numbers_8388608.txt,1,23.9639,2.99344,20.9705,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,2,23.5737,2.77459,20.799,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,3,23.5715,2.7624,20.8091,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,4,23.5836,2.77075,20.8129,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,5,23.575,2.79635,20.7787,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,6,23.6191,2.76966,20.849400000000003,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,7,23.6078,2.79571,20.812,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,8,23.3583,2.39469,20.9637,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,9,23.3962,2.39955,20.9966,CUDA_fft_v07.exe
32,32,numbers_8388608.txt,10,23.3059,2.41024,20.895699999999998,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,1,22.669,1.87997,20.789,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,2,22.4323,1.66762,20.7646,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,3,22.4593,1.67136,20.7879,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,4,22.4604,1.67334,20.787100000000002,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,5,22.4836,1.68234,20.8012,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,6,22.6188,1.66822,20.950499999999998,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,7,22.4623,1.66794,20.7943,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,8,22.2803,1.48672,20.793599999999998,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,9,22.2848,1.49232,20.7925,CUDA_fft_v07.exe
33,128,numbers_8388608.txt,10,22.3375,1.4959,20.8416,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,1,23.0721,2.28138,20.7907,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,2,22.9059,2.08694,20.8189,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,3,23.0577,2.06819,20.9894,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,4,22.8727,2.06003,20.8126,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,5,22.8315,2.05594,20.7756,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,6,22.8659,2.0527,20.813200000000002,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,7,22.9054,2.06557,20.8398,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,8,22.8708,2.0583,20.8126,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,9,22.8611,2.06909,20.792,CUDA_fft_v07.exe
34,256,numbers_8388608.txt,10,22.8253,2.05808,20.7673,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,1,23.6691,2.89011,20.7789,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,2,23.5348,2.68426,20.8505,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,3,23.4546,2.68182,20.7728,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,4,23.4974,2.6736,20.8238,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,5,23.4046,2.29731,21.1074,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,6,23.0506,2.29014,20.7604,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,7,23.4105,2.29056,21.119999999999997,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,8,23.1384,2.2784,20.86,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,9,23.1429,2.27997,20.863,CUDA_fft_v07.exe
35,512,numbers_8388608.txt,10,23.0906,2.29117,20.7993,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,1,25.619,4.81626,20.802799999999998,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,2,25.4076,4.60301,20.8046,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,3,25.5546,4.59962,20.955,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,4,25.4122,4.60378,20.808500000000002,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,5,25.8215,4.59357,21.227899999999998,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,6,24.7148,3.94688,20.7679,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,7,24.8116,3.94141,20.8703,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,8,24.7711,3.93917,20.831899999999997,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,9,24.6213,3.62173,20.9996,CUDA_fft_v07.exe
36,1024,numbers_8388608.txt,10,24.3597,3.60624,20.753500000000003,CUDA_fft_v07.exe
37,32,numbers_16777216.txt,1,286.6603,203.7621,82.8982,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,2,259.6996,175.5077,84.1919,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,3,258.4254,175.34500000000003,83.0804,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,4,258.3408,175.2381,83.1027,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,5,259.1702,175.1455,84.0247,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,6,258.0376,175.7203,82.3173,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,7,258.7524,176.1462,82.6063,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,8,259.2549,176.0633,83.1916,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,9,258.4213,176.08890000000002,82.3324,CUDA_fft_v01.exe
37,32,numbers_16777216.txt,10,258.7483,176.14749999999998,82.6007,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,1,294.865,212.4869,82.37819999999999,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,2,259.9966,176.4067,83.5898,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,3,259.043,176.2021,82.8409,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,4,258.7886,176.2056,82.583,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,5,258.7593,176.4047,82.3545,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,6,259.0142,176.51819999999998,82.49600000000001,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,7,260.7874,177.33110000000002,83.4563,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,8,259.8423,177.3707,82.4716,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,9,259.9156,177.2967,82.6188,CUDA_fft_v01.exe
38,128,numbers_16777216.txt,10,264.0471,177.2871,86.7601,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,1,290.4558,208.0918,82.364,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,2,258.8362,176.2221,82.61410000000001,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,3,258.6215,176.22220000000002,82.3994,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,4,258.678,176.4192,82.25880000000001,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,5,259.6898,177.4415,82.2483,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,6,260.007,177.3888,82.6183,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,7,259.6051,177.36929999999998,82.23580000000001,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,8,260.7786,177.74060000000003,83.03790000000001,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,9,259.8595,177.4128,82.44659999999999,CUDA_fft_v01.exe
39,256,numbers_16777216.txt,10,259.6261,177.3563,82.2698,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,1,304.5317,222.22820000000002,82.3035,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,2,258.8186,176.3853,82.4333,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,3,258.6115,176.3229,82.2886,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,4,260.4507,177.7846,82.6661,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,5,259.9734,177.4151,82.5582,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,6,259.6113,177.2484,82.3629,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,7,259.4226,177.2057,82.2168,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,8,259.851,177.2477,82.60329999999999,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,9,259.3975,177.1601,82.23740000000001,CUDA_fft_v01.exe
40,512,numbers_16777216.txt,10,259.6454,177.4046,82.24080000000001,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,1,300.9258,218.6712,82.2547,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,2,259.709,177.5297,82.1794,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,3,260.6352,177.93720000000002,82.69800000000001,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,4,259.7043,177.56879999999998,82.13550000000001,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,5,261.0383,178.6746,82.3637,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,6,261.4082,178.6324,82.7758,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,7,260.5822,178.37329999999997,82.2088,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,8,265.9426,178.2598,87.6828,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,9,260.4274,178.1973,82.2301,CUDA_fft_v01.exe
41,1024,numbers_16777216.txt,10,260.8778,178.6203,82.2576,CUDA_fft_v01.exe
42,32,numbers_16777216.txt,1,70.2072,28.6362,41.571,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,2,69.6407,28.3578,41.2829,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,3,69.805,28.3622,41.4427,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,4,69.6746,28.3748,41.299800000000005,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,5,65.3756,24.1068,41.2689,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,6,65.3162,24.0213,41.2949,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,7,65.4299,24.1528,41.277,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,8,65.8725,24.1473,41.7251,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,9,65.3813,24.0443,41.3371,CUDA_fft_v05.exe
42,32,numbers_16777216.txt,10,65.3901,24.1444,41.2458,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,1,68.9136,27.5547,41.3589,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,2,68.469,27.1512,41.317800000000005,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,3,68.4738,27.1805,41.2933,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,4,66.6956,25.3678,41.327799999999996,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,5,64.2015,22.9484,41.253,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,6,64.636,23.0496,41.5865,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,7,64.2828,22.9796,41.303200000000004,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,8,64.1924,22.9667,41.2258,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,9,64.4211,22.9526,41.4686,CUDA_fft_v05.exe
43,128,numbers_16777216.txt,10,64.2088,22.9381,41.270700000000005,CUDA_fft_v05.exe
44,32,numbers_16777216.txt,1,47.172,5.91514,41.2569,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,2,47.0355,5.70554,41.3299,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,3,47.0409,5.7201,41.3208,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,4,47.1568,5.70688,41.45,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,5,46.6091,5.24752,41.3615,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,6,46.7825,5.22102,41.5614,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,7,45.7574,4.48938,41.268,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,8,45.793,4.49117,41.3018,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,9,45.8238,4.47965,41.3442,CUDA_fft_v07.exe
44,32,numbers_16777216.txt,10,45.6329,4.32339,41.3095,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,1,45.064,3.78035,41.2836,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,2,44.7317,3.35882,41.3729,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,3,44.9449,3.37699,41.567800000000005,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,4,44.8054,3.36285,41.442499999999995,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,5,44.6723,3.35958,41.312799999999996,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,6,44.6792,3.3575,41.3217,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,7,46.9004,2.90989,43.9905,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,8,44.2091,2.91293,41.2962,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,9,44.2084,2.91322,41.295199999999994,CUDA_fft_v07.exe
45,128,numbers_16777216.txt,10,44.207,2.91334,41.2937,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,1,133.233,4.33459,128.8988,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,2,45.4929,4.14054,41.3524,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,3,45.4428,4.13162,41.3112,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,4,45.4202,4.12173,41.2984,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,5,45.4583,4.13254,41.3258,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,6,45.0928,3.53974,41.553,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,7,44.8323,3.53098,41.3013,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,8,44.39,3.19706,41.192899999999995,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,9,44.4745,3.19453,41.28,CUDA_fft_v07.exe
46,256,numbers_16777216.txt,10,44.4891,3.19059,41.2986,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,1,46.8745,5.59725,41.2773,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,2,46.5966,5.31389,41.2827,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,3,46.6768,5.28,41.3968,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,4,46.8082,5.27514,41.533,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,5,46.5932,5.27664,41.316599999999994,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,6,45.635,4.40832,41.2267,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,7,45.8044,4.38915,41.4153,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,8,45.6229,4.40173,41.221199999999996,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,9,45.5878,4.33219,41.2556,CUDA_fft_v07.exe
47,512,numbers_16777216.txt,10,45.5812,4.33184,41.249300000000005,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,1,51.0068,9.4353,41.5715,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,2,50.6019,9.2303,41.3716,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,3,50.5415,9.2137,41.327799999999996,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,4,49.7267,8.41757,41.3091,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,5,49.7676,8.43475,41.3328,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,6,49.9864,8.42278,41.5636,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,7,48.353,7.12294,41.2301,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,8,48.5007,7.13622,41.3645,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,9,48.5133,7.12557,41.387699999999995,CUDA_fft_v07.exe
48,1024,numbers_16777216.txt,10,48.3748,7.11747,41.2573,CUDA_fft_v07.exe
49,32,numbers_33554432.txt,1,555.0308,390.81609999999995,164.2147,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,2,531.4201,363.3951,168.0249,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,3,531.1025,363.474,167.6284,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,4,528.7486,363.1678,165.5808,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,5,530.3934,363.4674,166.926,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,6,529.4649,363.7357,165.7292,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,7,530.4379,365.80170000000004,164.6361,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,8,529.7167,365.5113,164.2053,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,9,529.8869,365.7371,164.1497,CUDA_fft_v01.exe
49,32,numbers_33554432.txt,10,529.7598,365.6589,164.1008,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,1,558.3264,391.2725,167.05380000000002,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,2,532.9626,365.61589999999995,167.3467,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,3,532.7035,366.0555,166.648,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,4,532.1498,367.7889,164.361,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,5,532.4705,368.23720000000003,164.23340000000002,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,6,532.101,367.8662,164.2349,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,7,532.1973,367.8995,164.2978,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,8,532.0557,367.8213,164.23430000000002,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,9,532.2143,368.0203,164.19400000000002,CUDA_fft_v01.exe
50,128,numbers_33554432.txt,10,532.5538,368.19449999999995,164.35930000000002,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,1,532.4193,368.2747,164.1445,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,2,531.2411,367.1341,164.107,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,3,533.1418,368.9348,164.207,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,4,533.0744,368.8839,164.19060000000002,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,5,533.119,368.8692,164.2499,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,6,533.8649,368.9696,164.89530000000002,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,7,532.983,368.7815,164.2015,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,8,533.108,368.9306,164.1773,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,9,533.7604,369.2844,164.4761,CUDA_fft_v01.exe
51,256,numbers_33554432.txt,10,532.9756,368.7622,164.2133,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,1,534.8716,370.693,164.17860000000002,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,2,531.1141,366.6349,164.4791,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,3,533.1932,369.0266,164.1667,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,4,533.8035,369.1978,164.6057,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,5,533.2219,368.7554,164.4665,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,6,532.9467,368.64000000000004,164.3067,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,7,532.9847,368.79810000000003,164.1866,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,8,533.3425,368.8132,164.5292,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,9,532.8557,368.6938,164.1619,CUDA_fft_v01.exe
52,512,numbers_33554432.txt,10,532.9155,368.72819999999996,164.18720000000002,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,1,559.2281,395.09520000000003,164.133,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,2,532.571,368.3396,164.2314,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,3,534.173,370.0008,164.1722,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,4,534.362,369.89,164.472,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,5,534.436,370.0884,164.3476,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,6,534.4713,370.0282,164.44310000000002,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,7,534.2505,370.0157,164.2348,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,8,564.9989,370.20140000000004,194.7975,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,9,534.1972,369.8517,164.34550000000002,CUDA_fft_v01.exe
53,1024,numbers_33554432.txt,10,534.2939,370.0218,164.2721,CUDA_fft_v01.exe
54,32,numbers_33554432.txt,1,141.181,58.8183,82.3623,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,2,131.814,49.5815,82.2326,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,3,131.811,49.5789,82.232,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,4,132.101,49.6524,82.4485,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,5,131.833,49.5696,82.2639,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,6,131.824,49.5529,82.2711,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,7,131.933,49.4982,82.43469999999999,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,8,131.993,49.5181,82.47540000000001,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,9,132.322,49.6442,82.67750000000001,CUDA_fft_v05.exe
54,32,numbers_33554432.txt,10,131.798,49.5336,82.2639,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,1,138.783,56.4668,82.3161,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,2,129.758,47.4858,82.2722,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,3,129.721,47.4506,82.2704,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,4,129.708,47.4557,82.25229999999999,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,5,129.576,47.378,82.19839999999999,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,6,129.784,47.4533,82.3305,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,7,129.741,47.4152,82.3254,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,8,129.853,47.4428,82.41069999999999,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,9,130.099,47.5471,82.5522,CUDA_fft_v05.exe
55,128,numbers_33554432.txt,10,130.529,47.602,82.92750000000001,CUDA_fft_v05.exe
56,32,numbers_33554432.txt,1,94.2349,11.9866,82.2484,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,2,91.3265,9.08189,82.24459999999999,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,3,91.1439,8.98278,82.1611,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,4,92.0778,9.00947,83.0684,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,5,91.4133,8.98598,82.4273,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,6,91.3154,9.02112,82.29429999999999,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,7,91.1797,8.98323,82.1965,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,8,91.2043,8.97818,82.2261,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,9,91.2262,8.99149,82.2347,CUDA_fft_v07.exe
56,32,numbers_33554432.txt,10,91.335,9.01213,82.3229,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,1,89.2169,6.93866,82.2782,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,2,89.1328,6.73437,82.39840000000001,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,3,89.0856,6.73917,82.34639999999999,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,4,88.2435,5.93232,82.3112,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,5,88.6121,5.14474,83.4674,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,6,87.3731,5.14928,82.2238,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,7,87.3799,5.14979,82.2302,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,8,87.3514,5.15088,82.2005,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,9,87.5163,5.16182,82.3545,CUDA_fft_v07.exe
57,128,numbers_33554432.txt,10,87.7046,5.17315,82.5315,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,1,90.7619,8.48682,82.275,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,2,89.1911,6.91398,82.2771,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,3,88.5635,6.31642,82.2471,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,4,88.5389,6.34275,82.1961,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,5,88.6285,6.31818,82.3104,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,6,88.5517,6.32141,82.2303,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,7,88.6237,6.31914,82.3046,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,8,88.5491,6.33085,82.2183,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,9,88.7911,6.33037,82.4608,CUDA_fft_v07.exe
58,256,numbers_33554432.txt,10,88.6302,6.32502,82.3052,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,1,93.4613,11.0548,82.4065,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,2,90.5815,8.32838,82.25309999999999,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,3,90.5529,8.32659,82.2263,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,4,90.5199,8.32867,82.1913,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,5,90.5858,8.33536,82.2504,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,6,90.8888,8.34893,82.53989999999999,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,7,90.7985,8.33459,82.464,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,8,90.6828,8.32765,82.3552,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,9,90.5914,8.33082,82.26060000000001,CUDA_fft_v07.exe
59,512,numbers_33554432.txt,10,90.6121,8.32234,82.2897,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,1,101.158,18.8115,82.3467,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,2,97.3116,15.0835,82.2282,CUDA_fft_v07.exe
60,1024,numbers_33554432.txt,3,97.6604,15.091,82.5694,CUDA_fft_v07.exe
